Date,COUNTRY_CODE,panic_index,media_hype_index,fake_news_index,sentiment_index,infodemic_index,media_coverage_index,Retornos_BTC,volatilidad,gfi,deaths_per_day,cases_per_day,musk_tweet
2022-03-05,XX,0.73,10.01,0.32,-6.36,36.39,54.86,0.6696906228633431,262.98046875,0.5031390956685089,10926.0,2786998.0,0
2022-03-06,XX,0.77,8.76,0.15,6.14,28.37,51.23,-2.5202937052357024,-980.6015625,0.5029338684506729,8004.0,2322766.0,0
2022-03-07,XX,0.53,8.09,0.14,-4.43,28.61,50.45,-0.93603152707349,-357.9453125,0.5028759305553259,15612.0,3021524.0,0
2022-03-08,XX,0.56,11.41,0.26,-4.14,33.73,54.8,1.758473821596099,675.23046875,0.5028277189672745,14386.0,3709284.0,0
2022-03-09,XX,0.79,12.05,0.27,-4.71,34.25,54.31,8.046083301385845,3245.65625,0.5028476351135237,15396.0,3771132.0,0
2022-03-10,XX,0.69,12.36,0.27,-5.29,39.08,54.45,-6.254685680053027,-2545.46484375,0.5029985452070017,14772.0,3646096.0,0
2022-03-11,XX,0.76,12.5,0.27,-5.43,36.68,54.56,-1.6425482290646416,-642.48828125,0.5032245321428683,12608.0,3667810.0,0
2022-03-12,XX,1.15,11.91,0.67,-5.71,38.22,53.73,0.2806706804667275,109.0390625,0.5031907361443673,9364.0,3314440.0,0
2022-03-13,XX,1.03,9.65,0.47,-6.43,29.94,52.83,-2.7475269974984844,-1054.34765625,0.5029225558919569,6594.0,2413078.0,0
2022-03-14,XX,1.43,13.55,1.12,-6.0,29.44,54.74,4.689129940953424,1817.08984375,0.5027450637096309,3190.0,3469004.0,0
2022-03-15,XX,1.04,12.38,0.32,-7.39,33.8,54.02,-0.8302471898178111,-327.96875,0.5027079674244146,11000.0,3730784.0,0
2022-03-16,XX,1.09,12.95,0.27,-19.66,37.74,55.67,4.486546767420043,1805.14453125,0.502824011676936,13824.0,4506782.0,0
2022-03-17,XX,0.95,12.61,0.67,-19.83,36.82,54.76,-0.4690916877794194,-192.55078125,0.5029736413845398,14410.0,4108566.0,0
2022-03-18,XX,0.83,13.01,0.37,-19.86,38.25,53.36,2.0538517974936226,849.77734375,0.5031882259934268,10744.0,3749702.0,0
2022-03-19,XX,0.97,12.11,0.47,-20.55,33.77,55.25,0.9274687432012266,389.49609375,0.5031807862548701,7422.0,3160800.0,0
2022-03-20,XX,2.07,10.53,0.28,-21.38,29.04,53.67,-2.26003228859662,-942.828125,0.5028956441690107,6044.0,2047232.0,0
2022-03-21,XX,0.89,9.97,0.19,-8.84,30.75,50.62,-0.4125761887466681,-169.828125,0.5028446135481204,32540.0,2758630.0,0
2022-03-22,XX,0.56,11.46,0.31,-7.0,35.7,53.68,3.070379130997368,1280.8125,0.5027728793367081,9838.0,3996334.0,0
2022-03-23,XX,0.68,11.71,0.51,5.29,36.68,54.8,1.2531246090632069,534.1484375,0.5027080755855897,11210.0,3287684.0,0
2022-03-24,XX,0.68,11.56,0.14,5.29,35.51,54.41,2.4593725965785045,1067.9765625,0.5027332032481371,10556.0,3162510.0,0
2022-03-25,XX,0.82,12.08,0.44,4.9,37.52,54.62,0.8782716407665668,387.796875,0.5030150331245269,17694.0,3329968.0,0
2022-03-26,XX,0.66,10.97,0.17,4.57,36.7,53.24,0.3423715485572529,152.09765625,0.5026573272264239,5304.0,2210038.0,0
