,Date,casos_confirmados_global,muertes_global,COUNTRY_CODE,TOTAL_CASES,CASES_DAILY,TOTAL_RECOVERED,RECOVERED_DAILY,TOTAL_DEATHS,DEATHS_DAILY,PANIC_INDEX,MEDIA_HYPE_INDEX,FAKE_NEWS_INDEX,SENTIMENT_INDEX,INFODEMIC_INDEX,MEDIA_COVERAGE_INDEX,Open,High,Low,Close,Adj Close,Volume
774,2022-03-06,893160724,11999798,XX,446608776,1177122,405541300,1570543,5996803,963,0.77,8.76,0.15,6.14,28.37,51.23,39404.19921875,39640.17578125,38211.6484375,38419.984375,38419.984375,19745229902
775,2022-03-07,896182248,12015410,XX,448112772,1503996,407556615,2015315,6004607,7804,0.53,8.09,0.14,-4.43,28.61,50.45,38429.3046875,39430.2265625,37260.203125,38062.0390625,38062.0390625,28546143503
776,2022-03-08,899891532,12029796,XX,449967830,1855058,410162401,2605786,6011867,7260,0.56,11.41,0.26,-4.14,33.73,54.8,38059.90234375,39304.44140625,37957.38671875,38737.26953125,38737.26953125,25776583476
777,2022-03-09,903662664,12045192,XX,451854099,1886269,412571111,2408710,6019609,7742,0.79,12.05,0.27,-4.71,34.25,54.31,38742.81640625,42465.671875,38706.09375,41982.92578125,41982.92578125,32284121034
778,2022-03-10,907308760,12059964,XX,453677802,1823703,414518926,1947815,6027121,7512,0.69,12.36,0.27,-5.29,39.08,54.45,41974.0703125,42004.7265625,38832.94140625,39437.4609375,39437.4609375,31078064711
779,2022-03-11,910976570,12072572,XX,455512478,1834676,416498072,1979146,6033603,6482,0.76,12.5,0.27,-5.43,36.68,54.56,39439.96875,40081.6796875,38347.43359375,38794.97265625,38794.97265625,26364890465
780,2022-03-12,914291010,12081936,XX,457151377,1638899,418131135,1633063,6041209,7606,1.15,11.91,0.67,-5.71,38.22,53.73,38794.46484375,39308.59765625,38772.53515625,38904.01171875,38904.01171875,14616450657
781,2022-03-13,916704088,12088530,XX,458378657,1227280,419465440,1334305,6041439,230,1.03,9.65,0.47,-6.43,29.94,52.83,38884.7265625,39209.3515625,37728.14453125,37849.6640625,37849.6640625,17300745310
782,2022-03-14,920173092,12091720,XX,460114606,1735949,421272267,1806827,6046975,5536,1.43,13.55,1.12,-6.0,29.44,54.74,37846.31640625,39742.5,37680.734375,39666.75390625,39666.75390625,24322159070
783,2022-03-15,923903876,12102720,XX,461980500,1865894,423665081,2392814,6052279,5304,1.04,12.38,0.32,-7.39,33.8,54.02,39664.25,39794.62890625,38310.2109375,39338.78515625,39338.78515625,23934000868
784,2022-03-16,928410658,12116544,XX,464236271,2255771,425945413,2280332,6059081,6802,1.09,12.95,0.27,-19.66,37.74,55.67,39335.5703125,41465.453125,39022.34765625,41143.9296875,41143.9296875,39616916192
785,2022-03-17,932519224,12130954,XX,466292103,2055832,427827965,1882552,6066109,7028,0.95,12.61,0.67,-19.83,36.82,54.76,41140.84375,41287.53515625,40662.87109375,40951.37890625,40951.37890625,22009601093
786,2022-03-18,936268926,12141698,XX,468168223,1876120,429219981,1392016,6071530,5421,0.83,13.01,0.37,-19.86,38.25,53.36,40944.83984375,42195.74609375,40302.3984375,41801.15625,41801.15625,34421564942
787,2022-03-19,939429726,12149120,XX,469739586,1571363,430598453,1378472,6078298,6768,0.97,12.11,0.47,-20.55,33.77,55.25,41794.6484375,42316.5546875,41602.66796875,42190.65234375,42190.65234375,19664853187
788,2022-03-20,941476958,12155164,XX,470779475,1039889,431427332,828879,6078235,-63,2.07,10.53,0.28,-21.38,29.04,53.67,42191.40625,42241.1640625,41004.7578125,41247.82421875,41247.82421875,20127946682
789,2022-03-21,944235588,12187704,XX,472157832,1378357,432747832,1320500,6094542,16307,0.89,9.97,0.19,-8.84,30.75,50.62,41246.1328125,41454.41015625,40668.04296875,41077.99609375,41077.99609375,24615543271
790,2022-03-22,948231922,12197542,XX,474159904,2002072,435114061,2366229,6099468,4926,0.56,11.46,0.31,-7.0,35.7,53.68,41074.10546875,43124.70703125,40948.28125,42358.80859375,42358.80859375,32004652376
791,2022-03-23,951519606,12208752,XX,475807520,1647616,436757067,1643006,6105099,5631,0.68,11.71,0.51,5.29,36.68,54.8,42364.37890625,42893.5078125,41877.5078125,42892.95703125,42892.95703125,25242943069
792,2022-03-24,954682116,12219308,XX,477389000,1581480,438060895,1303828,6110199,5100,0.68,11.56,0.14,5.29,35.51,54.41,42886.65234375,44131.85546875,42726.1640625,43960.93359375,43960.93359375,31042992291
793,2022-03-25,958012084,12237002,XX,479055696,1666696,439493495,1432600,6119023,8824,0.82,12.08,0.44,4.9,37.52,54.62,43964.546875,44999.4921875,43706.28515625,44348.73046875,44348.73046875,30574413034
794,2022-03-26,960222122,12242306,XX,480168447,1112751,440485403,991908,6124769,5746,0.66,10.97,0.17,4.57,36.7,53.24,44349.859375,44735.99609375,44166.2734375,44500.828125,44500.828125,16950455995
